cephmon-s02;/nix/store/lb8hxwyqfs2qd5r0fb54h0s683w35jxb-nixos-system-cephmon-s02-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:27+02:00
cephmon-s03;/nix/store/5cl0436v5wkip6k6y5fa1svzz0gavvgi-nixos-system-cephmon-s03-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:27+02:00
ceph-s01;/nix/store/w85pr0ksnhrji32fddalglwikjp5kvx7-nixos-system-ceph-s01-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:27+02:00
ceph-s02;/nix/store/f336zl7n9ka11bhwidyiphfzxngf42x5-nixos-system-ceph-s02-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:27+02:00
ceph-s03;/nix/store/ya3354kl3rcxiizz441kzkx3lszyf1pk-nixos-system-ceph-s03-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:27+02:00
ceph-s04;/nix/store/ph5c2f5kkl4wq29x8fra3pqabdbm4f5m-nixos-system-ceph-s04-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:27+02:00
dhcp103-p01;/nix/store/wqdzkig85pr6gd67kxzcnass0mq4didf-nixos-system-dhcp103-p01-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:54+02:00
dhcp160-p01;/nix/store/ibi73s3m07z4xlpmwy1inhzv74alp5bc-nixos-system-dhcp160-p01-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:54+02:00
dhcp1740-p01;/nix/store/hxqfxdnqm6b06js4zvdak4s97f5dnpdv-nixos-system-dhcp1740-p01-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:54+02:00
dhcp2032-p01;/nix/store/zwnz4al5w73rlnjy3grmgrmf2y6liqs6-nixos-system-dhcp2032-p01-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:54+02:00
